path,label
dataset/mouth\yawn\aug_0_1543.jpg,yawn
dataset/mouth\yawn\aug_0_1544.jpg,yawn
dataset/mouth\yawn\aug_0_1545.jpg,yawn
dataset/mouth\yawn\aug_0_1546.jpg,yawn
dataset/mouth\yawn\aug_0_1547.jpg,yawn
dataset/mouth\yawn\aug_0_1548.jpg,yawn
dataset/mouth\yawn\aug_0_155.jpg,yawn
dataset/mouth\yawn\aug_0_1550.jpg,yawn
dataset/mouth\yawn\aug_0_1551.jpg,yawn
dataset/mouth\yawn\aug_0_1552.jpg,yawn
dataset/mouth\yawn\aug_0_1553.jpg,yawn
dataset/mouth\yawn\aug_0_1555.jpg,yawn
dataset/mouth\yawn\aug_0_1557.jpg,yawn
dataset/mouth\yawn\aug_0_1558.jpg,yawn
dataset/mouth\yawn\aug_0_1559.jpg,yawn
dataset/mouth\yawn\aug_0_156.jpg,yawn
dataset/mouth\yawn\aug_0_1560.jpg,yawn
dataset/mouth\yawn\aug_0_1561.jpg,yawn
dataset/mouth\yawn\aug_0_1562.jpg,yawn
dataset/mouth\yawn\aug_0_1563.jpg,yawn
dataset/mouth\yawn\aug_0_1564.jpg,yawn
dataset/mouth\yawn\aug_0_1565.jpg,yawn
dataset/mouth\yawn\aug_0_1566.jpg,yawn
dataset/mouth\yawn\aug_0_1567.jpg,yawn
dataset/mouth\yawn\aug_0_1568.jpg,yawn
dataset/mouth\yawn\aug_0_1569.jpg,yawn
dataset/mouth\yawn\aug_0_157.jpg,yawn
dataset/mouth\yawn\aug_0_1570.jpg,yawn
dataset/mouth\yawn\aug_0_1571.jpg,yawn
dataset/mouth\yawn\aug_0_1573.jpg,yawn
dataset/mouth\yawn\aug_0_1574.jpg,yawn
dataset/mouth\yawn\aug_0_1575.jpg,yawn
dataset/mouth\yawn\aug_0_1576.jpg,yawn
dataset/mouth\yawn\aug_0_1577.jpg,yawn
dataset/mouth\yawn\aug_0_1578.jpg,yawn
dataset/mouth\yawn\aug_0_1579.jpg,yawn
dataset/mouth\yawn\aug_0_158.jpg,yawn
dataset/mouth\yawn\aug_0_1580.jpg,yawn
dataset/mouth\yawn\aug_0_1581.jpg,yawn
dataset/mouth\yawn\aug_0_1582.jpg,yawn
dataset/mouth\yawn\aug_0_1583.jpg,yawn
dataset/mouth\yawn\aug_0_1584.jpg,yawn
dataset/mouth\yawn\aug_0_1585.jpg,yawn
dataset/mouth\yawn\aug_0_1586.jpg,yawn
dataset/mouth\yawn\aug_0_1587.jpg,yawn
dataset/mouth\yawn\aug_0_1588.jpg,yawn
dataset/mouth\yawn\aug_0_1589.jpg,yawn
dataset/mouth\yawn\aug_0_159.jpg,yawn
dataset/mouth\yawn\aug_0_1590.jpg,yawn
dataset/mouth\yawn\aug_0_1591.jpg,yawn
dataset/mouth\yawn\aug_0_1592.jpg,yawn
dataset/mouth\yawn\aug_0_1593.jpg,yawn
dataset/mouth\yawn\aug_0_1594.jpg,yawn
dataset/mouth\yawn\aug_0_1596.jpg,yawn
dataset/mouth\yawn\aug_0_1597.jpg,yawn
dataset/mouth\yawn\aug_0_1598.jpg,yawn
dataset/mouth\yawn\aug_0_1599.jpg,yawn
dataset/mouth\yawn\aug_0_16.jpg,yawn
dataset/mouth\yawn\aug_0_1601.jpg,yawn
dataset/mouth\yawn\aug_0_1602.jpg,yawn
dataset/mouth\yawn\aug_0_1603.jpg,yawn
dataset/mouth\yawn\aug_0_1604.jpg,yawn
dataset/mouth\yawn\aug_0_1606.jpg,yawn
dataset/mouth\yawn\aug_0_1607.jpg,yawn
dataset/mouth\yawn\aug_0_1608.jpg,yawn
dataset/mouth\yawn\aug_0_1609.jpg,yawn
dataset/mouth\yawn\aug_0_161.jpg,yawn
dataset/mouth\yawn\aug_0_1610.jpg,yawn
dataset/mouth\yawn\aug_0_1611.jpg,yawn
dataset/mouth\yawn\aug_0_1612.jpg,yawn
dataset/mouth\yawn\aug_0_1613.jpg,yawn
dataset/mouth\yawn\aug_0_1616.jpg,yawn
dataset/mouth\yawn\aug_0_1617.jpg,yawn
dataset/mouth\yawn\aug_0_1618.jpg,yawn
dataset/mouth\yawn\aug_0_1619.jpg,yawn
dataset/mouth\yawn\aug_0_1620.jpg,yawn
dataset/mouth\yawn\aug_0_1621.jpg,yawn
dataset/mouth\yawn\aug_0_1622.jpg,yawn
dataset/mouth\yawn\aug_0_1624.jpg,yawn
dataset/mouth\yawn\aug_0_1625.jpg,yawn
dataset/mouth\yawn\aug_0_1626.jpg,yawn
dataset/mouth\yawn\aug_0_1627.jpg,yawn
dataset/mouth\yawn\aug_0_1629.jpg,yawn
dataset/mouth\yawn\aug_0_163.jpg,yawn
dataset/mouth\yawn\aug_0_1630.jpg,yawn
dataset/mouth\yawn\aug_0_1631.jpg,yawn
dataset/mouth\yawn\aug_0_1632.jpg,yawn
dataset/mouth\yawn\aug_0_1633.jpg,yawn
dataset/mouth\yawn\aug_0_1634.jpg,yawn
dataset/mouth\yawn\aug_0_1637.jpg,yawn
dataset/mouth\yawn\aug_0_1638.jpg,yawn
dataset/mouth\yawn\aug_0_1639.jpg,yawn
dataset/mouth\yawn\aug_0_164.jpg,yawn
dataset/mouth\yawn\aug_0_1640.jpg,yawn
dataset/mouth\yawn\aug_0_1641.jpg,yawn
dataset/mouth\yawn\aug_0_1642.jpg,yawn
dataset/mouth\yawn\aug_0_1643.jpg,yawn
dataset/mouth\yawn\aug_0_1644.jpg,yawn
dataset/mouth\yawn\aug_0_1645.jpg,yawn
dataset/mouth\yawn\aug_0_1646.jpg,yawn
dataset/mouth\yawn\aug_0_1647.jpg,yawn
dataset/mouth\yawn\aug_0_1648.jpg,yawn
dataset/mouth\yawn\aug_0_1649.jpg,yawn
dataset/mouth\yawn\aug_0_165.jpg,yawn
dataset/mouth\yawn\aug_0_1650.jpg,yawn
dataset/mouth\yawn\aug_0_1651.jpg,yawn
dataset/mouth\yawn\aug_0_1653.jpg,yawn
dataset/mouth\yawn\aug_0_1655.jpg,yawn
dataset/mouth\yawn\aug_0_1658.jpg,yawn
dataset/mouth\yawn\aug_0_166.jpg,yawn
dataset/mouth\yawn\aug_0_1660.jpg,yawn
dataset/mouth\yawn\aug_0_1661.jpg,yawn
dataset/mouth\yawn\aug_0_1663.jpg,yawn
dataset/mouth\yawn\aug_0_1664.jpg,yawn
dataset/mouth\yawn\aug_0_1665.jpg,yawn
dataset/mouth\yawn\aug_0_1666.jpg,yawn
dataset/mouth\yawn\aug_0_1667.jpg,yawn
dataset/mouth\yawn\aug_0_1668.jpg,yawn
dataset/mouth\yawn\aug_0_1669.jpg,yawn
dataset/mouth\yawn\aug_0_1670.jpg,yawn
dataset/mouth\yawn\aug_0_1671.jpg,yawn
dataset/mouth\yawn\aug_0_1672.jpg,yawn
dataset/mouth\yawn\aug_0_1673.jpg,yawn
dataset/mouth\yawn\aug_0_1674.jpg,yawn
dataset/mouth\yawn\aug_0_1675.jpg,yawn
dataset/mouth\yawn\aug_0_1676.jpg,yawn
dataset/mouth\yawn\aug_0_1678.jpg,yawn
dataset/mouth\yawn\aug_0_1679.jpg,yawn
dataset/mouth\yawn\aug_0_168.jpg,yawn
dataset/mouth\yawn\aug_0_1680.jpg,yawn
dataset/mouth\yawn\aug_0_1681.jpg,yawn
dataset/mouth\yawn\aug_0_1682.jpg,yawn
dataset/mouth\yawn\aug_0_1683.jpg,yawn
dataset/mouth\yawn\aug_0_1684.jpg,yawn
dataset/mouth\yawn\aug_0_1685.jpg,yawn
dataset/mouth\yawn\aug_0_1686.jpg,yawn
dataset/mouth\yawn\aug_0_1687.jpg,yawn
dataset/mouth\yawn\aug_0_1688.jpg,yawn
dataset/mouth\yawn\aug_0_1689.jpg,yawn
dataset/mouth\yawn\aug_0_169.jpg,yawn
dataset/mouth\yawn\aug_0_1690.jpg,yawn
dataset/mouth\yawn\aug_0_1692.jpg,yawn
dataset/mouth\yawn\aug_0_1694.jpg,yawn
dataset/mouth\yawn\aug_0_1695.jpg,yawn
dataset/mouth\yawn\aug_0_1696.jpg,yawn
dataset/mouth\yawn\aug_0_1698.jpg,yawn
dataset/mouth\yawn\aug_0_1699.jpg,yawn
dataset/mouth\yawn\aug_0_17.jpg,yawn
dataset/mouth\yawn\aug_0_170.jpg,yawn
dataset/mouth\yawn\aug_0_1700.jpg,yawn
dataset/mouth\yawn\aug_0_1701.jpg,yawn
dataset/mouth\yawn\aug_0_1702.jpg,yawn
dataset/mouth\yawn\aug_0_1703.jpg,yawn
dataset/mouth\yawn\aug_0_1704.jpg,yawn
dataset/mouth\yawn\aug_0_1705.jpg,yawn
dataset/mouth\yawn\aug_0_1708.jpg,yawn
dataset/mouth\yawn\aug_0_1709.jpg,yawn
dataset/mouth\yawn\aug_0_171.jpg,yawn
dataset/mouth\yawn\aug_0_1710.jpg,yawn
dataset/mouth\yawn\aug_0_1712.jpg,yawn
dataset/mouth\yawn\aug_0_1713.jpg,yawn
dataset/mouth\yawn\aug_0_1716.jpg,yawn
dataset/mouth\yawn\aug_0_1717.jpg,yawn
dataset/mouth\yawn\aug_0_172.jpg,yawn
dataset/mouth\yawn\aug_0_1720.jpg,yawn
dataset/mouth\yawn\aug_0_1721.jpg,yawn
dataset/mouth\yawn\aug_0_1722.jpg,yawn
dataset/mouth\yawn\aug_0_1723.jpg,yawn
dataset/mouth\yawn\aug_0_1724.jpg,yawn
dataset/mouth\yawn\aug_0_1725.jpg,yawn
dataset/mouth\yawn\aug_0_1727.jpg,yawn
dataset/mouth\yawn\aug_0_1728.jpg,yawn
dataset/mouth\yawn\aug_0_1729.jpg,yawn
dataset/mouth\yawn\aug_0_173.jpg,yawn
dataset/mouth\yawn\aug_0_1730.jpg,yawn
dataset/mouth\yawn\aug_0_1731.jpg,yawn
dataset/mouth\yawn\aug_0_1732.jpg,yawn
dataset/mouth\yawn\aug_0_1733.jpg,yawn
dataset/mouth\yawn\aug_0_1734.jpg,yawn
dataset/mouth\yawn\aug_0_1735.jpg,yawn
dataset/mouth\yawn\aug_0_1737.jpg,yawn
dataset/mouth\yawn\aug_0_1738.jpg,yawn
dataset/mouth\yawn\aug_0_1739.jpg,yawn
dataset/mouth\yawn\aug_0_174.jpg,yawn
dataset/mouth\yawn\aug_0_1740.jpg,yawn
dataset/mouth\yawn\aug_0_1743.jpg,yawn
dataset/mouth\yawn\aug_0_1744.jpg,yawn
dataset/mouth\yawn\aug_0_1745.jpg,yawn
dataset/mouth\yawn\aug_0_1746.jpg,yawn
dataset/mouth\yawn\aug_0_1747.jpg,yawn
dataset/mouth\yawn\aug_0_1748.jpg,yawn
dataset/mouth\yawn\aug_0_1749.jpg,yawn
dataset/mouth\yawn\aug_0_175.jpg,yawn
dataset/mouth\yawn\aug_0_1751.jpg,yawn
dataset/mouth\yawn\aug_0_1752.jpg,yawn
dataset/mouth\yawn\aug_0_1753.jpg,yawn
dataset/mouth\yawn\aug_0_1754.jpg,yawn
dataset/mouth\yawn\aug_0_1755.jpg,yawn
dataset/mouth\yawn\aug_0_1756.jpg,yawn
dataset/mouth\yawn\aug_0_1759.jpg,yawn
dataset/mouth\yawn\aug_0_176.jpg,yawn
dataset/mouth\yawn\aug_0_1760.jpg,yawn
dataset/mouth\yawn\aug_0_1761.jpg,yawn
dataset/mouth\yawn\aug_0_1763.jpg,yawn
dataset/mouth\yawn\aug_0_1764.jpg,yawn
dataset/mouth\yawn\aug_0_1766.jpg,yawn
dataset/mouth\yawn\aug_0_1767.jpg,yawn
dataset/mouth\yawn\aug_0_1768.jpg,yawn
dataset/mouth\yawn\aug_0_1769.jpg,yawn
dataset/mouth\yawn\aug_0_177.jpg,yawn
dataset/mouth\yawn\aug_0_1770.jpg,yawn
dataset/mouth\yawn\aug_0_1771.jpg,yawn
dataset/mouth\yawn\aug_0_1772.jpg,yawn
dataset/mouth\yawn\aug_0_1773.jpg,yawn
dataset/mouth\yawn\aug_0_1775.jpg,yawn
dataset/mouth\yawn\aug_0_1777.jpg,yawn
dataset/mouth\yawn\aug_0_1778.jpg,yawn
dataset/mouth\yawn\aug_0_178.jpg,yawn
dataset/mouth\yawn\aug_0_1780.jpg,yawn
dataset/mouth\yawn\aug_0_1782.jpg,yawn
dataset/mouth\yawn\aug_0_1783.jpg,yawn
dataset/mouth\yawn\aug_0_1784.jpg,yawn
dataset/mouth\yawn\aug_0_1786.jpg,yawn
dataset/mouth\yawn\aug_0_1787.jpg,yawn
dataset/mouth\yawn\aug_0_1788.jpg,yawn
dataset/mouth\yawn\aug_0_1789.jpg,yawn
dataset/mouth\yawn\aug_0_179.jpg,yawn
dataset/mouth\yawn\aug_0_1790.jpg,yawn
dataset/mouth\yawn\aug_0_1791.jpg,yawn
dataset/mouth\yawn\aug_0_1792.jpg,yawn
dataset/mouth\yawn\aug_0_1793.jpg,yawn
dataset/mouth\yawn\aug_0_1794.jpg,yawn
dataset/mouth\yawn\aug_0_1795.jpg,yawn
dataset/mouth\yawn\aug_0_1796.jpg,yawn
dataset/mouth\yawn\aug_0_1797.jpg,yawn
dataset/mouth\yawn\aug_0_1798.jpg,yawn
dataset/mouth\yawn\aug_0_1799.jpg,yawn
dataset/mouth\yawn\aug_0_18.jpg,yawn
dataset/mouth\yawn\aug_0_180.jpg,yawn
dataset/mouth\yawn\aug_0_1801.jpg,yawn
dataset/mouth\yawn\aug_0_1802.jpg,yawn
dataset/mouth\yawn\aug_0_1807.jpg,yawn
dataset/mouth\yawn\aug_0_1808.jpg,yawn
dataset/mouth\yawn\aug_0_1809.jpg,yawn
dataset/mouth\yawn\aug_0_181.jpg,yawn
dataset/mouth\yawn\aug_0_1810.jpg,yawn
dataset/mouth\yawn\aug_0_1811.jpg,yawn
dataset/mouth\yawn\aug_0_1812.jpg,yawn
dataset/mouth\yawn\aug_0_1814.jpg,yawn
dataset/mouth\yawn\aug_0_1815.jpg,yawn
dataset/mouth\yawn\aug_0_1816.jpg,yawn
dataset/mouth\yawn\aug_0_1817.jpg,yawn
dataset/mouth\yawn\aug_0_1818.jpg,yawn
dataset/mouth\yawn\aug_0_1819.jpg,yawn
dataset/mouth\yawn\aug_0_182.jpg,yawn
dataset/mouth\yawn\aug_0_1821.jpg,yawn
dataset/mouth\yawn\aug_0_1822.jpg,yawn
dataset/mouth\yawn\aug_0_1824.jpg,yawn
dataset/mouth\yawn\aug_0_1825.jpg,yawn
dataset/mouth\yawn\aug_0_1827.jpg,yawn
dataset/mouth\yawn\aug_0_1828.jpg,yawn
dataset/mouth\yawn\aug_0_1829.jpg,yawn
dataset/mouth\yawn\aug_0_183.jpg,yawn
dataset/mouth\yawn\aug_0_1830.jpg,yawn
dataset/mouth\yawn\aug_0_1831.jpg,yawn
dataset/mouth\yawn\aug_0_1832.jpg,yawn
dataset/mouth\yawn\aug_0_1833.jpg,yawn
dataset/mouth\yawn\aug_0_1834.jpg,yawn
dataset/mouth\yawn\aug_0_1835.jpg,yawn
dataset/mouth\yawn\aug_0_1836.jpg,yawn
dataset/mouth\yawn\aug_0_1837.jpg,yawn
dataset/mouth\yawn\aug_0_1839.jpg,yawn
dataset/mouth\yawn\aug_0_184.jpg,yawn
dataset/mouth\yawn\aug_0_1840.jpg,yawn
dataset/mouth\yawn\aug_0_1841.jpg,yawn
dataset/mouth\yawn\aug_0_1842.jpg,yawn
dataset/mouth\yawn\aug_0_1843.jpg,yawn
dataset/mouth\yawn\aug_0_1845.jpg,yawn
dataset/mouth\yawn\aug_0_1846.jpg,yawn
dataset/mouth\yawn\aug_0_1847.jpg,yawn
dataset/mouth\yawn\aug_0_1848.jpg,yawn
dataset/mouth\yawn\aug_0_1849.jpg,yawn
dataset/mouth\yawn\aug_0_185.jpg,yawn
dataset/mouth\yawn\aug_0_1850.jpg,yawn
dataset/mouth\yawn\aug_0_1851.jpg,yawn
dataset/mouth\yawn\aug_0_1852.jpg,yawn
dataset/mouth\yawn\aug_0_1853.jpg,yawn
dataset/mouth\yawn\aug_0_1854.jpg,yawn
dataset/mouth\yawn\aug_0_1855.jpg,yawn
dataset/mouth\yawn\aug_0_1856.jpg,yawn
dataset/mouth\yawn\aug_0_1858.jpg,yawn
dataset/mouth\yawn\aug_0_1859.jpg,yawn
dataset/mouth\yawn\aug_0_186.jpg,yawn
dataset/mouth\yawn\aug_0_1860.jpg,yawn
dataset/mouth\yawn\aug_0_1861.jpg,yawn
dataset/mouth\yawn\aug_0_1862.jpg,yawn
dataset/mouth\yawn\aug_0_1863.jpg,yawn
dataset/mouth\yawn\aug_0_1864.jpg,yawn
dataset/mouth\yawn\aug_0_1865.jpg,yawn
dataset/mouth\yawn\aug_0_1866.jpg,yawn
dataset/mouth\yawn\aug_0_1867.jpg,yawn
dataset/mouth\yawn\aug_0_1868.jpg,yawn
dataset/mouth\yawn\aug_0_1869.jpg,yawn
dataset/mouth\yawn\aug_0_1871.jpg,yawn
dataset/mouth\yawn\aug_0_1872.jpg,yawn
dataset/mouth\yawn\aug_0_1873.jpg,yawn
dataset/mouth\yawn\aug_0_1874.jpg,yawn
dataset/mouth\yawn\aug_0_1875.jpg,yawn
dataset/mouth\yawn\aug_0_1876.jpg,yawn
dataset/mouth\yawn\aug_0_1877.jpg,yawn
dataset/mouth\yawn\aug_0_1878.jpg,yawn
dataset/mouth\yawn\aug_0_1879.jpg,yawn
dataset/mouth\yawn\aug_0_188.jpg,yawn
dataset/mouth\yawn\aug_0_1880.jpg,yawn
dataset/mouth\yawn\aug_0_1881.jpg,yawn
dataset/mouth\yawn\aug_0_1883.jpg,yawn
dataset/mouth\yawn\aug_0_1886.jpg,yawn
dataset/mouth\yawn\aug_0_1887.jpg,yawn
dataset/mouth\yawn\aug_0_1888.jpg,yawn
dataset/mouth\yawn\aug_0_1889.jpg,yawn
dataset/mouth\yawn\aug_0_189.jpg,yawn
dataset/mouth\yawn\aug_0_1890.jpg,yawn
dataset/mouth\yawn\aug_0_1891.jpg,yawn
dataset/mouth\yawn\aug_0_1892.jpg,yawn
dataset/mouth\yawn\aug_0_1893.jpg,yawn
dataset/mouth\yawn\aug_0_1894.jpg,yawn
dataset/mouth\yawn\aug_0_1896.jpg,yawn
dataset/mouth\yawn\aug_0_1897.jpg,yawn
dataset/mouth\yawn\aug_0_1898.jpg,yawn
dataset/mouth\yawn\aug_0_19.jpg,yawn
dataset/mouth\yawn\aug_0_190.jpg,yawn
dataset/mouth\yawn\aug_0_1900.jpg,yawn
dataset/mouth\yawn\aug_0_1901.jpg,yawn
dataset/mouth\yawn\aug_0_1903.jpg,yawn
dataset/mouth\yawn\aug_0_1904.jpg,yawn
dataset/mouth\yawn\aug_0_1905.jpg,yawn
dataset/mouth\yawn\aug_0_1906.jpg,yawn
dataset/mouth\yawn\aug_0_1908.jpg,yawn
dataset/mouth\yawn\aug_0_191.jpg,yawn
dataset/mouth\yawn\aug_0_1910.jpg,yawn
dataset/mouth\yawn\aug_0_1911.jpg,yawn
dataset/mouth\yawn\aug_0_1912.jpg,yawn
dataset/mouth\yawn\aug_0_1913.jpg,yawn
dataset/mouth\yawn\aug_0_1915.jpg,yawn
dataset/mouth\yawn\aug_0_1916.jpg,yawn
dataset/mouth\yawn\aug_0_1917.jpg,yawn
dataset/mouth\yawn\aug_0_1918.jpg,yawn
dataset/mouth\yawn\aug_0_1919.jpg,yawn
dataset/mouth\yawn\aug_0_192.jpg,yawn
dataset/mouth\yawn\aug_0_1921.jpg,yawn
dataset/mouth\yawn\aug_0_1922.jpg,yawn
dataset/mouth\yawn\aug_0_1923.jpg,yawn
dataset/mouth\yawn\aug_0_1924.jpg,yawn
dataset/mouth\yawn\aug_0_1925.jpg,yawn
dataset/mouth\yawn\aug_0_1926.jpg,yawn
dataset/mouth\yawn\aug_0_1928.jpg,yawn
dataset/mouth\yawn\aug_0_193.jpg,yawn
dataset/mouth\yawn\aug_0_1930.jpg,yawn
dataset/mouth\yawn\aug_0_1931.jpg,yawn
dataset/mouth\yawn\aug_0_1932.jpg,yawn
dataset/mouth\yawn\aug_0_1934.jpg,yawn
dataset/mouth\yawn\aug_0_1935.jpg,yawn
dataset/mouth\yawn\aug_0_1936.jpg,yawn
dataset/mouth\yawn\aug_0_1938.jpg,yawn
dataset/mouth\yawn\aug_0_1939.jpg,yawn
dataset/mouth\yawn\aug_0_194.jpg,yawn
dataset/mouth\yawn\aug_0_1940.jpg,yawn
dataset/mouth\yawn\aug_0_1941.jpg,yawn
dataset/mouth\yawn\aug_0_1942.jpg,yawn
dataset/mouth\yawn\aug_0_1943.jpg,yawn
dataset/mouth\yawn\aug_0_1944.jpg,yawn
dataset/mouth\yawn\aug_0_1945.jpg,yawn
dataset/mouth\yawn\aug_0_1946.jpg,yawn
dataset/mouth\yawn\aug_0_1948.jpg,yawn
dataset/mouth\yawn\aug_0_1949.jpg,yawn
dataset/mouth\yawn\aug_0_195.jpg,yawn
dataset/mouth\yawn\aug_0_1950.jpg,yawn
dataset/mouth\yawn\aug_0_1951.jpg,yawn
dataset/mouth\yawn\aug_0_1955.jpg,yawn
dataset/mouth\yawn\aug_0_1957.jpg,yawn
dataset/mouth\yawn\aug_0_1958.jpg,yawn
dataset/mouth\yawn\aug_0_1959.jpg,yawn
dataset/mouth\yawn\aug_0_196.jpg,yawn
dataset/mouth\yawn\aug_0_1960.jpg,yawn
dataset/mouth\yawn\aug_0_1961.jpg,yawn
dataset/mouth\yawn\aug_0_1963.jpg,yawn
dataset/mouth\yawn\aug_0_1964.jpg,yawn
dataset/mouth\yawn\aug_0_1965.jpg,yawn
dataset/mouth\yawn\aug_0_1966.jpg,yawn
dataset/mouth\yawn\aug_0_1967.jpg,yawn
dataset/mouth\yawn\aug_0_1968.jpg,yawn
dataset/mouth\yawn\aug_0_1969.jpg,yawn
dataset/mouth\yawn\aug_0_1970.jpg,yawn
dataset/mouth\yawn\aug_0_1971.jpg,yawn
dataset/mouth\yawn\aug_0_1973.jpg,yawn
dataset/mouth\yawn\aug_0_1974.jpg,yawn
dataset/mouth\yawn\aug_0_1975.jpg,yawn
dataset/mouth\yawn\aug_0_1976.jpg,yawn
dataset/mouth\yawn\aug_0_1977.jpg,yawn
dataset/mouth\yawn\aug_0_1978.jpg,yawn
dataset/mouth\yawn\aug_0_1979.jpg,yawn
dataset/mouth\yawn\aug_0_1980.jpg,yawn
dataset/mouth\yawn\aug_0_1982.jpg,yawn
dataset/mouth\yawn\aug_0_1983.jpg,yawn
dataset/mouth\yawn\aug_0_1985.jpg,yawn
dataset/mouth\yawn\aug_0_1986.jpg,yawn
dataset/mouth\yawn\aug_0_1987.jpg,yawn
dataset/mouth\yawn\aug_0_1988.jpg,yawn
dataset/mouth\yawn\aug_0_1989.jpg,yawn
dataset/mouth\yawn\aug_0_199.jpg,yawn
dataset/mouth\yawn\aug_0_1991.jpg,yawn
dataset/mouth\yawn\aug_0_1992.jpg,yawn
dataset/mouth\yawn\aug_0_1993.jpg,yawn
dataset/mouth\yawn\aug_0_1994.jpg,yawn
dataset/mouth\yawn\aug_0_1995.jpg,yawn
dataset/mouth\yawn\aug_0_1996.jpg,yawn
dataset/mouth\yawn\aug_0_1997.jpg,yawn
dataset/mouth\yawn\aug_0_1998.jpg,yawn
dataset/mouth\yawn\aug_0_1999.jpg,yawn
dataset/mouth\yawn\aug_0_2.jpg,yawn
dataset/mouth\yawn\aug_0_200.jpg,yawn
dataset/mouth\yawn\aug_0_2000.jpg,yawn
dataset/mouth\yawn\aug_0_2001.jpg,yawn
dataset/mouth\yawn\aug_0_2002.jpg,yawn
dataset/mouth\yawn\aug_0_2003.jpg,yawn
dataset/mouth\yawn\aug_0_2004.jpg,yawn
dataset/mouth\yawn\aug_0_2005.jpg,yawn
dataset/mouth\yawn\aug_0_2006.jpg,yawn
dataset/mouth\yawn\aug_0_2007.jpg,yawn
dataset/mouth\yawn\aug_0_2009.jpg,yawn
dataset/mouth\yawn\aug_0_201.jpg,yawn
dataset/mouth\yawn\aug_0_2011.jpg,yawn
dataset/mouth\yawn\aug_0_2012.jpg,yawn
dataset/mouth\yawn\aug_0_2013.jpg,yawn
dataset/mouth\yawn\aug_0_2014.jpg,yawn
dataset/mouth\yawn\aug_0_2015.jpg,yawn
dataset/mouth\yawn\aug_0_2016.jpg,yawn
dataset/mouth\yawn\aug_0_2019.jpg,yawn
dataset/mouth\yawn\aug_0_202.jpg,yawn
dataset/mouth\yawn\aug_0_2020.jpg,yawn
dataset/mouth\yawn\aug_0_2021.jpg,yawn
dataset/mouth\yawn\aug_0_2022.jpg,yawn
dataset/mouth\yawn\aug_0_2023.jpg,yawn
dataset/mouth\yawn\aug_0_2025.jpg,yawn
dataset/mouth\yawn\aug_0_2026.jpg,yawn
dataset/mouth\yawn\aug_0_2027.jpg,yawn
dataset/mouth\yawn\aug_0_2028.jpg,yawn
dataset/mouth\yawn\aug_0_2029.jpg,yawn
dataset/mouth\yawn\aug_0_203.jpg,yawn
dataset/mouth\yawn\aug_0_2030.jpg,yawn
dataset/mouth\yawn\aug_0_2031.jpg,yawn
dataset/mouth\yawn\aug_0_2032.jpg,yawn
dataset/mouth\yawn\aug_0_2033.jpg,yawn
dataset/mouth\yawn\aug_0_2035.jpg,yawn
dataset/mouth\yawn\aug_0_2036.jpg,yawn
dataset/mouth\yawn\aug_0_2037.jpg,yawn
dataset/mouth\yawn\aug_0_2038.jpg,yawn
dataset/mouth\yawn\aug_0_2039.jpg,yawn
dataset/mouth\yawn\aug_0_204.jpg,yawn
dataset/mouth\yawn\aug_0_2041.jpg,yawn
dataset/mouth\yawn\aug_0_2042.jpg,yawn
dataset/mouth\yawn\aug_0_2043.jpg,yawn
dataset/mouth\yawn\aug_0_2044.jpg,yawn
dataset/mouth\yawn\aug_0_2046.jpg,yawn
dataset/mouth\yawn\aug_0_2047.jpg,yawn
dataset/mouth\yawn\aug_0_2048.jpg,yawn
dataset/mouth\yawn\aug_0_2049.jpg,yawn
dataset/mouth\yawn\aug_0_205.jpg,yawn
dataset/mouth\yawn\aug_0_2050.jpg,yawn
dataset/mouth\yawn\aug_0_2051.jpg,yawn
dataset/mouth\yawn\aug_0_2052.jpg,yawn
dataset/mouth\yawn\aug_0_2053.jpg,yawn
dataset/mouth\yawn\aug_0_2054.jpg,yawn
dataset/mouth\yawn\aug_0_2055.jpg,yawn
dataset/mouth\yawn\aug_0_2056.jpg,yawn
dataset/mouth\yawn\aug_0_2057.jpg,yawn
dataset/mouth\yawn\aug_0_2058.jpg,yawn
dataset/mouth\yawn\aug_0_2059.jpg,yawn
dataset/mouth\yawn\aug_0_206.jpg,yawn
dataset/mouth\yawn\aug_0_2060.jpg,yawn
dataset/mouth\yawn\aug_0_2061.jpg,yawn
dataset/mouth\yawn\aug_0_2063.jpg,yawn
dataset/mouth\yawn\aug_0_2064.jpg,yawn
dataset/mouth\yawn\aug_0_2065.jpg,yawn
dataset/mouth\yawn\aug_0_2067.jpg,yawn
dataset/mouth\yawn\aug_0_2068.jpg,yawn
dataset/mouth\yawn\aug_0_2069.jpg,yawn
dataset/mouth\yawn\aug_0_207.jpg,yawn
dataset/mouth\yawn\aug_0_2070.jpg,yawn
dataset/mouth\yawn\aug_0_2071.jpg,yawn
dataset/mouth\yawn\aug_0_2072.jpg,yawn
dataset/mouth\yawn\aug_0_2073.jpg,yawn
dataset/mouth\yawn\aug_0_2074.jpg,yawn
dataset/mouth\yawn\aug_0_2076.jpg,yawn
dataset/mouth\yawn\aug_0_2077.jpg,yawn
dataset/mouth\yawn\aug_0_2078.jpg,yawn
dataset/mouth\yawn\aug_0_2079.jpg,yawn
dataset/mouth\yawn\aug_0_2080.jpg,yawn
dataset/mouth\yawn\aug_0_2082.jpg,yawn
dataset/mouth\yawn\aug_0_2083.jpg,yawn
dataset/mouth\yawn\aug_0_2085.jpg,yawn
